question_id,question,difficulty,generation_time_formatted,generation_time_seconds
1016,ในการแข่งขัน นักแข่งคนหนึ่งสร้างสถิติต่อรอบในการแข่งขัน Austrian Grand Prix Circuit เขาใช้เวลาเข้าพิตนานเท่าใดในการแข่งขันครั้งเดียวกันนั้น?,challenging,10.30 วินาที,10.303561925888062
1017,โปรดระบุพิกัดตำแหน่งของสนามแข่งที่มีสถิติรอบเป็น 1:29.488,moderate,6.34 วินาที,6.3404459953308105
1018,เวลาเฉลี่ยในหน่วยมิลลิวินาทีที่ Lewis Hamilton ใช้เวลาในการเข้าพิทระหว่างการแข่งขัน Formula_1 คือเท่าใด,simple,6.61 วินาที,6.605258941650391
1019,เวลาต่อรอบเฉลี่ยในหน่วยมิลลิวินาทีของบันทึกรอบทั้งหมดที่ตั้งไว้ในสนามต่างๆ ในอิตาลีคือเท่าใด,moderate,6.14 วินาที,6.1449291706085205
1020,ผู้เล่นคนใดมีคะแนนรวมสูงสุด? ระบุรหัส API ของผู้เล่น,simple,22.23 วินาที,22.232326984405518
1021,ความสูงของผู้เล่นที่สูงที่สุดคือเท่าไร? ระบุชื่อของเขา,simple,21.07 วินาที,21.066569805145264
1022,เท้าที่ต้องการเมื่อโจมตีผู้เล่นที่มีศักยภาพต่ำที่สุดคืออะไร?,simple,22.49 วินาที,22.494384050369263
1023,ในบรรดาผู้เล่นที่มีเรตติ้งโดยรวมระหว่าง 60 ถึง 65 มีผู้เล่นกี่คนที่จะอยู่ในตำแหน่งการโจมตีทั้งหมดของคุณแทนการป้องกัน?,moderate,25.36 วินาที,25.35714101791382
1024,ใครคือผู้เล่น 5 อันดับแรกที่ทำงานได้ดีกว่าในการข้ามการกระทำ? ระบุรหัสผู้เล่นของพวกเขา,simple,22.81 วินาที,22.808847665786743
1025,ให้ชื่อลีกที่มีประตูมากที่สุดในฤดูกาล 2016 หรือไม่?,moderate,27.66 วินาที,27.66376304626465
1026,ทีมเจ้าบ้านใดแพ้นัดน้อยที่สุดในฤดูกาล 2016?,moderate,27.85 วินาที,27.84914803504944
1027,ระบุชื่อเต็มของผู้เล่น 10 อันดับแรกที่มีบทลงโทษสูงสุด,simple,22.73 วินาที,22.730844974517822
1028,ในสกอตแลนด์พรีเมียร์ลีก ทีมเยือนทีมใดชนะมากที่สุดในช่วงฤดูกาล 2010?,challenging,40.55 วินาที,40.54545187950134
1029,การโจมตีที่รวบรวมเข้าด้วยกันของทีม 4 อันดับแรกที่มี Build Up Play Speed ​​สูงสุดมีความเร็วเท่าใด?,moderate,29.94 วินาที,29.944979906082153
1030,ให้ชื่อลีกที่มีการจบการแข่งขันมากที่สุดในฤดูกาล 2016 หรือไม่?,moderate,26.91 วินาที,26.908382892608643
1031,ปัจจุบันคำนวณหาอายุของผู้เล่นที่มีความเร็วสปรินต์ไม่ต่ำกว่า 97 ระหว่างปี 2556 ถึง 2558,challenging,28.88 วินาที,28.882304906845093
1032,ระบุชื่อลีกที่มีแมตช์สูงสุดตลอดกาล และจำนวนแมตช์ที่เล่นในลีกดังกล่าว,moderate,26.48 วินาที,26.48032307624817
